time,p0y,p0z,p1y,p1z,p2y,p2z,p3y,p3z,p4y,p4z,p5y,p5z,p6y,p6z,p7y,p7z
0.0,1.6532731788489269e-15,27.0,-17.677669529663685,19.67766952966369,-25.0,2.000000000000003,-17.677669529663692,-15.677669529663685,-4.469960816887839e-15,-23.0,17.677669529663685,-15.677669529663692,25.0,1.9999999999999938,17.677669529663692,19.677669529663685
0.0001,-0.26999550002249856,26.998650011249964,-17.873559069254316,19.499911905353102,-25.018749677084966,1.7499041674791722,-17.520011571188103,-15.853659401752653,0.22999616668582346,-22.9988500095833,17.833559735917646,-15.50011190368644,24.9787503437483,2.2498958341874857,17.480012237851437,19.85345940341931
0.0002,-0.539964000719992,26.994600179997594,-18.067661267832612,19.320204306101836,-25.034997500051105,1.4996333459998312,-17.360601626155347,-16.02806392111279,0.45996933394664563,-22.995400153331286,17.98766660105927,-15.321004279435533,24.955002833277774,2.4995666806664656,17.280606959382027,20.02726394777909
0.00030000000000000003,-0.8098785054673819,26.98785091122266,-18.259956715340458,19.13856470252009,-25.04874184412968,1.2492125624355914,-17.199455635427107,-16.20086564743749,0.6898965046574019,-22.989650776226714,18.139974714530474,-15.140364567524133,24.928759843319696,2.7489875725603667,17.079473634617116,20.19906578243344
0.0004,-1.0797120230391215,26.978402879846406,-18.450426182393347,18.95501125841683,-25.059981334897717,0.9986668586561042,-17.036589713468143,-16.37204730069812,0.9197546862925818,-22.98160245320249,18.290468845646807,-14.958210831772922,24.90002399815118,2.9981335679878045,16.87663237672161,20.36884772734203
0.0005,-1.3494375703083148,26.966257030664096,-18.639050622203296,18.76956232898354,-25.06871484841552,0.7480212890229816,-16.87202014673496,-16.541591762872002,1.1495208932255927,-22.971255989084234,18.43913394512058,-14.774561287403673,24.86879817133281,3.2469797525568804,16.67210346965225,20.536592804451864
0.0006000000000000001,-1.6190281749450044,26.951414578250517,-18.825811172483522,18.58223645895858,-25.074941511339,0.4973009178842944,-16.70576339204706,-16.709482079654222,1.379172149027212,-22.958612418509695,18.585955146565738,-14.589434299217773,24.835085485421214,3.495501241856508,16.46590736612929,20.702284239395034
0.0007,-1.8884568781133855,26.933877006838554,-19.010689157334614,18.393052380772875,-25.078660701007056,0.24653081706824675,-16.53783607494138,-16.87570146215299,1.6086854887632567,-22.943673005825435,18.73091776798449,-14.402848379759746,24.79888931165693,3.74367318394488,16.258064685591247,20.865905463166115
0.0008,-2.1576967371676625,26.91364607017072,-19.193666089112174,18.202029012676586,-25.079872045503826,-0.0042639366240768695,-16.368254988009696,-17.040233288568594,1.8380379612909685,-22.926439244960243,18.874007313235488,-14.214822187466112,24.760213269627137,3.9914707618345515,16.04859621213301,21.02744011377907
0.0009000000000000001,-2.4267208283462995,26.89072379132385,-19.374723670275483,18.00918545684734,-25.078575423695877,-0.2550582639262815,-16.19703708921937,-17.203061105855472,2.0672066315542463,-22.906912859275867,19.01520947348344,-14.025374524799362,24.719061226903836,4.238869195974256,15.837522892427332,21.186872037903452
