time,p0y,p0z,p1y,p1z,p2y,p2z,p3y,p3z,p4y,p4z,p5y,p5z,p6y,p6z,p7y,p7z
0.0,1.6532731788489269e-15,27.0,-17.677669529663685,19.67766952966369,-25.0,2.000000000000003,-17.677669529663692,-15.677669529663685,-4.469960816887839e-15,-23.0,17.677669529663685,-15.677669529663692,25.0,1.9999999999999938,17.677669529663692,19.677669529663685
0.0001,-0.15003749481280843,26.996250531206563,-17.753601064044627,19.4975124253097,-24.898791671875276,1.7475046874357743,-17.400053565978414,-15.85605888179605,0.34995417189551353,-23.0012494896267,17.953517741127335,-15.502511383729837,25.098708348957988,2.2474963541440878,17.599970243061126,19.851059923375914
0.0002,-0.3002998340396692,26.98500849722049,-17.82799710115229,19.310612623324733,-24.795333333370785,1.4900416632227271,-17.120937459475027,-16.037655603889892,0.6996335006269683,-23.00499183610839,18.22733076773959,-15.330595962212637,25.194666999958095,2.4899749978893615,17.520271126062347,20.017672265001988
0.00030000000000000003,-0.4510112401151923,26.96629299959677,-17.901089449988266,19.117006790894198,-24.689874578777488,1.2276546508097008,-16.840588370074915,-16.22242355906338,1.0487637700095915,-23.011208687852605,18.498841979882666,-15.161922479150023,25.287627108671888,2.727429660934476,17.438340899969308,20.17750787080755
0.0004,-0.6023946930757307,26.940135822206933,-17.973108852429956,18.91674420077736,-24.582664004934326,0.9603998010166316,-16.55927238350475,-16.410314358337594,1.3970720162559727,-23.019869510841964,18.767786175610198,-14.996477889412395,25.37734132811457,2.959866510348332,17.353949706685,20.33058066970256
0.0005,-0.7546713132579121,26.906581353295454,-18.044284365152894,18.709886651614895,-24.47394859136512,0.6883456116543385,-16.27725388968456,-16.601267440240647,1.7442871502759953,-23.030931666452876,19.033900202170983,-14.834236964772316,25.46356442838321,3.187304075188237,17.26686972670265,20.476917127083222
0.0006000000000000001,-0.908059748663436,26.86568647663132,-18.11484274620195,18.496508357339383,-24.363973085057427,0.411572816265098,-15.994794965765491,-16.79521018127342,2.0901405753087805,-23.04434052012889,19.29692357284731,-14.67516240083697,25.546053911702785,3.4097731402373115,17.17687579241086,20.616556137775838
0.0007,-1.062775568527417,26.81752043202675,-18.185007847748647,18.276695805961072,-24.25297939142109,0.13017424225644536,-15.712154765355413,-16.992058036964792,2.434366798349225,-23.060029580637238,19.556599077570457,-14.519204954571547,25.624570621242896,3.6273166091330786,17.083745995177214,20.74954888835431
0.0008,-1.2190306646120161,26.762164645571254,-18.25500001655653,18.050547588077116,-24.141205972948182,-0.15574536122354554,-15.42958891545405,-17.19171471316806,2.776704033846615,-23.07792066955971,19.812673385791133,-14.36630361206558,25.69887934218278,3.8399893372350826,16.987262284688654,20.875958689179598
0.0009000000000000001,-1.3770326617278168,26.699712530005215,-18.325035503657002,17.818174195528705,-24.028887257077397,-0.4460695252449165,-15.14734892260089,-17.394072367174108,3.116894798172729,-23.097924120594502,20.064897640101922,-14.216385786117996,25.768749393522317,4.047857934655621,16.887211059045814,20.995860776584816
